Namespace(batch_size=1024, dataset='arxiv', decode_channels=256, decode_layers=3, device=0, dropout=0.5, epochs=400, eval_steps=1, feature_type='ogb', hidden_channels=128, log_steps=1, lr=0.001, mask_ratio=0.8, mask_type='dm', num_layers=2, patience=50, runs=3, seed=42, use_sage='GCN', use_valedges_as_input=False)
loading ogb dataset...
Loading OGB features...
### Input graph arxiv is directed
Start training with mask ratio=0.8 # optimization edges=833616 / 1042020
Run: 01, Epoch: 01, Best_epoch: 01, Best_valid: 99.48%, Loss: 0.5308, 
Run: 01, Epoch: 265, Best_epoch: 233, Best_valid: 99.88%, Loss: 0.3620, 
***************
Run: 01, Epoch: 266, Best_epoch: 233, Best_valid: 99.88%, Loss: 0.3619, 
***************
Run: 01, Epoch: 267, Best_epoch: 233, Best_valid: 99.88%, Loss: 0.3630, 
***************
Run: 01, Epoch: 268, Best_epoch: 233, Best_valid: 99.88%, Loss: 0.3619, 
***************
Run: 01, Epoch: 269, Best_epoch: 233, Best_valid: 99.88%, Loss: 0.3611, 
***************
Run: 01, Epoch: 270, Best_epoch: 233, Best_valid: 99.88%, Loss: 0.3617, 
***************
Run: 01, Epoch: 271, Best_epoch: 233, Best_valid: 99.88%, Loss: 0.3608, 
***************
Run: 01, Epoch: 272, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3617, 
***************
Run: 01, Epoch: 273, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3618, 
***************
Run: 01, Epoch: 274, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3610, 
***************
Run: 01, Epoch: 275, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3602, 
***************
Run: 01, Epoch: 276, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3619, 
***************
Run: 01, Epoch: 277, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3616, 
***************
Run: 01, Epoch: 278, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3614, 
***************
Run: 01, Epoch: 279, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3610, 
***************
Run: 01, Epoch: 280, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3606, 
***************
Run: 01, Epoch: 281, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3605, 
***************
Run: 01, Epoch: 282, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3624, 
***************
Run: 01, Epoch: 283, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3608, 
***************
Run: 01, Epoch: 284, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3612, 
***************
Run: 01, Epoch: 285, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3614, 
***************
Run: 01, Epoch: 286, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3632, 
***************
Run: 01, Epoch: 287, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3617, 
***************
Run: 01, Epoch: 288, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3605, 
***************
Run: 01, Epoch: 289, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3614, 
***************
Run: 01, Epoch: 290, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3626, 
***************
Run: 01, Epoch: 291, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3613, 
***************
Run: 01, Epoch: 292, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3627, 
***************
Run: 01, Epoch: 293, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3616, 
***************
Run: 01, Epoch: 294, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3616, 
***************
Run: 01, Epoch: 295, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3600, 
***************
Run: 01, Epoch: 296, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3621, 
***************
Run: 01, Epoch: 297, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3622, 
***************
Run: 01, Epoch: 298, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3620, 
***************
Run: 01, Epoch: 299, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3613, 
***************
Run: 01, Epoch: 300, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3606, 
***************
Run: 01, Epoch: 301, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3618, 
***************
Run: 01, Epoch: 302, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3620, 
***************
Run: 01, Epoch: 303, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3617, 
***************
Run: 01, Epoch: 304, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3608, 
***************
Run: 01, Epoch: 305, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3626, 
***************
Run: 01, Epoch: 306, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3616, 
***************
Run: 01, Epoch: 307, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3600, 
***************
Run: 01, Epoch: 308, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3598, 
***************
Run: 01, Epoch: 309, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3613, 
***************
Run: 01, Epoch: 310, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3618, 
***************
Run: 01, Epoch: 311, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3618, 
***************
Run: 01, Epoch: 312, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3617, 
***************
Run: 01, Epoch: 313, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3618, 
***************
Run: 01, Epoch: 314, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3622, 
***************
Run: 01, Epoch: 315, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3622, 
***************
Run: 01, Epoch: 316, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3609, 
***************
Run: 01, Epoch: 317, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3623, 
***************
Run: 01, Epoch: 318, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3613, 
***************
Run: 01, Epoch: 319, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3607, 
***************
Run: 01, Epoch: 320, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3605, 
***************
Run: 01, Epoch: 321, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3617, 
***************
Run: 01, Epoch: 322, Best_epoch: 272, Best_valid: 99.88%, Loss: 0.3618, 
***************
Early stop at 322
##### Testing on 0/3
Testing based on svm:  f1_micro=0.7078 f1_macro=0.4938 acc=0.7078
**** SVM test acc on Run 1/3 for last is F1-mic=0.7077646925725954 F1-mac=0.49384896499721104 acc=0.7077646925725954
Testing based on svm:  f1_micro=0.7133 f1_macro=0.5033 acc=0.7133
**** SVM test acc on Run 1/3 for combine is F1-mic=0.7133273614265941 F1-mac=0.5032618710989036 acc=0.7133273614265941
Run: 02, Epoch: 01, Best_epoch: 01, Best_valid: 99.46%, Loss: 0.5322, 
***************
Run: 02, Epoch: 02, Best_epoch: 02, Best_valid: 99.60%, Loss: 0.4323, 
***************
Run: 02, Epoch: 03, Best_epoch: 03, Best_valid: 99.62%, Loss: 0.4131, 
***************
Run: 02, Epoch: 04, Best_epoch: 04, Best_valid: 99.70%, Loss: 0.4038, 
***************
Run: 02, Epoch: 05, Best_epoch: 05, Best_valid: 99.72%, Loss: 0.3971, 
***************
Run: 02, Epoch: 06, Best_epoch: 06, Best_valid: 99.73%, Loss: 0.3927, 
***************
Run: 02, Epoch: 07, Best_epoch: 07, Best_valid: 99.74%, Loss: 0.3882, 
***************
Run: 02, Epoch: 08, Best_epoch: 08, Best_valid: 99.75%, Loss: 0.3855, 
***************
Run: 02, Epoch: 09, Best_epoch: 09, Best_valid: 99.77%, Loss: 0.3829, 
***************
Run: 02, Epoch: 10, Best_epoch: 09, Best_valid: 99.77%, Loss: 0.3812, 
***************
Run: 02, Epoch: 11, Best_epoch: 11, Best_valid: 99.78%, Loss: 0.3817, 
***************
Run: 02, Epoch: 12, Best_epoch: 12, Best_valid: 99.79%, Loss: 0.3784, 
***************
Run: 02, Epoch: 13, Best_epoch: 13, Best_valid: 99.80%, Loss: 0.3774, 
***************
Run: 02, Epoch: 14, Best_epoch: 13, Best_valid: 99.80%, Loss: 0.3759, 
***************
Run: 02, Epoch: 15, Best_epoch: 13, Best_valid: 99.80%, Loss: 0.3745, 
***************
Run: 02, Epoch: 16, Best_epoch: 16, Best_valid: 99.80%, Loss: 0.3740, 
***************
Run: 02, Epoch: 17, Best_epoch: 16, Best_valid: 99.80%, Loss: 0.3750, 
***************
Run: 02, Epoch: 18, Best_epoch: 18, Best_valid: 99.80%, Loss: 0.3729, 
***************
Run: 02, Epoch: 19, Best_epoch: 19, Best_valid: 99.81%, Loss: 0.3746, 
***************
Run: 02, Epoch: 20, Best_epoch: 20, Best_valid: 99.82%, Loss: 0.3716, 
***************
Run: 02, Epoch: 21, Best_epoch: 20, Best_valid: 99.82%, Loss: 0.3719, 
***************
Run: 02, Epoch: 22, Best_epoch: 20, Best_valid: 99.82%, Loss: 0.3700, 
***************
Run: 02, Epoch: 23, Best_epoch: 23, Best_valid: 99.82%, Loss: 0.3703, 
***************
Run: 02, Epoch: 24, Best_epoch: 23, Best_valid: 99.82%, Loss: 0.3709, 
***************
Run: 02, Epoch: 25, Best_epoch: 23, Best_valid: 99.82%, Loss: 0.3685, 
***************
Run: 02, Epoch: 26, Best_epoch: 23, Best_valid: 99.82%, Loss: 0.3697, 
***************
Run: 02, Epoch: 27, Best_epoch: 23, Best_valid: 99.82%, Loss: 0.3681, 
***************
Run: 02, Epoch: 28, Best_epoch: 23, Best_valid: 99.82%, Loss: 0.3678, 
***************
Run: 02, Epoch: 29, Best_epoch: 23, Best_valid: 99.82%, Loss: 0.3675, 
***************
Run: 02, Epoch: 30, Best_epoch: 23, Best_valid: 99.82%, Loss: 0.3687, 
***************
Run: 02, Epoch: 31, Best_epoch: 31, Best_valid: 99.82%, Loss: 0.3676, 
***************
Run: 02, Epoch: 32, Best_epoch: 32, Best_valid: 99.83%, Loss: 0.3677, 
***************
Run: 02, Epoch: 33, Best_epoch: 33, Best_valid: 99.83%, Loss: 0.3660, 
***************
Run: 02, Epoch: 34, Best_epoch: 33, Best_valid: 99.83%, Loss: 0.3682, 
***************
Run: 02, Epoch: 35, Best_epoch: 33, Best_valid: 99.83%, Loss: 0.3666, 
***************
Run: 02, Epoch: 36, Best_epoch: 33, Best_valid: 99.83%, Loss: 0.3660, 
***************
Run: 02, Epoch: 37, Best_epoch: 37, Best_valid: 99.83%, Loss: 0.3664, 
***************
Run: 02, Epoch: 38, Best_epoch: 37, Best_valid: 99.83%, Loss: 0.3661, 
***************
Run: 02, Epoch: 39, Best_epoch: 37, Best_valid: 99.83%, Loss: 0.3662, 
***************
Run: 02, Epoch: 40, Best_epoch: 37, Best_valid: 99.83%, Loss: 0.3662, 
***************
Run: 02, Epoch: 41, Best_epoch: 37, Best_valid: 99.83%, Loss: 0.3659, 
***************
Run: 02, Epoch: 42, Best_epoch: 42, Best_valid: 99.84%, Loss: 0.3656, 
***************
Run: 02, Epoch: 43, Best_epoch: 42, Best_valid: 99.84%, Loss: 0.3655, 
***************
Run: 02, Epoch: 44, Best_epoch: 44, Best_valid: 99.84%, Loss: 0.3653, 
***************
Run: 02, Epoch: 45, Best_epoch: 44, Best_valid: 99.84%, Loss: 0.3656, 
***************
Run: 02, Epoch: 46, Best_epoch: 44, Best_valid: 99.84%, Loss: 0.3646, 
***************
Run: 02, Epoch: 47, Best_epoch: 47, Best_valid: 99.84%, Loss: 0.3665, 
***************
Run: 02, Epoch: 48, Best_epoch: 48, Best_valid: 99.84%, Loss: 0.3641, 
***************
Run: 02, Epoch: 49, Best_epoch: 48, Best_valid: 99.84%, Loss: 0.3643, 
***************
Run: 02, Epoch: 50, Best_epoch: 48, Best_valid: 99.84%, Loss: 0.3638, 
***************
Run: 02, Epoch: 51, Best_epoch: 48, Best_valid: 99.84%, Loss: 0.3632, 
***************
Run: 02, Epoch: 52, Best_epoch: 48, Best_valid: 99.84%, Loss: 0.3649, 
***************
Run: 02, Epoch: 53, Best_epoch: 48, Best_valid: 99.84%, Loss: 0.3640, 
***************
Run: 02, Epoch: 54, Best_epoch: 48, Best_valid: 99.84%, Loss: 0.3636, 
***************
Run: 02, Epoch: 55, Best_epoch: 48, Best_valid: 99.84%, Loss: 0.3623, 
***************
Run: 02, Epoch: 56, Best_epoch: 56, Best_valid: 99.85%, Loss: 0.3634, 
***************
Run: 02, Epoch: 57, Best_epoch: 56, Best_valid: 99.85%, Loss: 0.3635, 
***************
Run: 02, Epoch: 58, Best_epoch: 56, Best_valid: 99.85%, Loss: 0.3622, 
***************
Run: 02, Epoch: 59, Best_epoch: 56, Best_valid: 99.85%, Loss: 0.3632, 
***************
Run: 02, Epoch: 60, Best_epoch: 56, Best_valid: 99.85%, Loss: 0.3627, 
***************
Run: 02, Epoch: 61, Best_epoch: 56, Best_valid: 99.85%, Loss: 0.3647, 
***************
Run: 02, Epoch: 62, Best_epoch: 56, Best_valid: 99.85%, Loss: 0.3649, 
***************
Run: 02, Epoch: 63, Best_epoch: 63, Best_valid: 99.85%, Loss: 0.3637, 
***************
Run: 02, Epoch: 64, Best_epoch: 63, Best_valid: 99.85%, Loss: 0.3631, 
***************
Run: 02, Epoch: 65, Best_epoch: 63, Best_valid: 99.85%, Loss: 0.3632, 
***************
Run: 02, Epoch: 66, Best_epoch: 63, Best_valid: 99.85%, Loss: 0.3624, 
***************
Run: 02, Epoch: 67, Best_epoch: 63, Best_valid: 99.85%, Loss: 0.3635, 
***************
Run: 02, Epoch: 68, Best_epoch: 63, Best_valid: 99.85%, Loss: 0.3623, 
***************
Run: 02, Epoch: 69, Best_epoch: 63, Best_valid: 99.85%, Loss: 0.3628, 
***************
Run: 02, Epoch: 70, Best_epoch: 70, Best_valid: 99.85%, Loss: 0.3624, 
***************
Run: 02, Epoch: 71, Best_epoch: 70, Best_valid: 99.85%, Loss: 0.3624, 
***************
Run: 02, Epoch: 72, Best_epoch: 72, Best_valid: 99.85%, Loss: 0.3624, 
***************
Run: 02, Epoch: 73, Best_epoch: 72, Best_valid: 99.85%, Loss: 0.3603, 
***************
Run: 02, Epoch: 74, Best_epoch: 72, Best_valid: 99.85%, Loss: 0.3620, 
***************
Run: 02, Epoch: 75, Best_epoch: 72, Best_valid: 99.85%, Loss: 0.3625, 
***************
Run: 02, Epoch: 76, Best_epoch: 72, Best_valid: 99.85%, Loss: 0.3625, 
***************
Run: 02, Epoch: 77, Best_epoch: 72, Best_valid: 99.85%, Loss: 0.3627, 
***************
Run: 02, Epoch: 78, Best_epoch: 78, Best_valid: 99.85%, Loss: 0.3612, 
***************
Run: 02, Epoch: 79, Best_epoch: 78, Best_valid: 99.85%, Loss: 0.3626, 
***************
Run: 02, Epoch: 80, Best_epoch: 78, Best_valid: 99.85%, Loss: 0.3622, 
***************
Run: 02, Epoch: 81, Best_epoch: 78, Best_valid: 99.85%, Loss: 0.3622, 
***************
Run: 02, Epoch: 82, Best_epoch: 78, Best_valid: 99.85%, Loss: 0.3612, 
***************
Run: 02, Epoch: 83, Best_epoch: 78, Best_valid: 99.85%, Loss: 0.3625, 
***************
Run: 02, Epoch: 84, Best_epoch: 78, Best_valid: 99.85%, Loss: 0.3620, 
***************
Run: 02, Epoch: 85, Best_epoch: 85, Best_valid: 99.85%, Loss: 0.3622, 
***************
Run: 02, Epoch: 86, Best_epoch: 85, Best_valid: 99.85%, Loss: 0.3620, 
***************
Run: 02, Epoch: 87, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3620, 
***************
Run: 02, Epoch: 88, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3622, 
***************
Run: 02, Epoch: 89, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3627, 
***************
Run: 02, Epoch: 90, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3612, 
***************
Run: 02, Epoch: 91, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3631, 
***************
Run: 02, Epoch: 92, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3622, 
***************
Run: 02, Epoch: 93, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3622, 
***************
Run: 02, Epoch: 94, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3621, 
***************
Run: 02, Epoch: 95, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3605, 
***************
Run: 02, Epoch: 96, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3617, 
***************
Run: 02, Epoch: 97, Best_epoch: 87, Best_valid: 99.86%, Loss: 0.3611, 
***************
Run: 02, Epoch: 98, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3603, 
***************
Run: 02, Epoch: 99, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3613, 
***************
Run: 02, Epoch: 100, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3599, 
***************
Run: 02, Epoch: 101, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3616, 
***************
Run: 02, Epoch: 102, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3613, 
***************
Run: 02, Epoch: 103, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3612, 
***************
Run: 02, Epoch: 104, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3603, 
***************
Run: 02, Epoch: 105, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3604, 
***************
Run: 02, Epoch: 106, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3614, 
***************
Run: 02, Epoch: 107, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3614, 
***************
Run: 02, Epoch: 108, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3603, 
***************
Run: 02, Epoch: 109, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3616, 
***************
Run: 02, Epoch: 110, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3622, 
***************
Run: 02, Epoch: 111, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3614, 
***************
Run: 02, Epoch: 112, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3613, 
***************
Run: 02, Epoch: 113, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3612, 
***************
Run: 02, Epoch: 114, Best_epoch: 98, Best_valid: 99.86%, Loss: 0.3609, 
***************
Run: 02, Epoch: 115, Best_epoch: 115, Best_valid: 99.86%, Loss: 0.3611, 
***************
Run: 02, Epoch: 116, Best_epoch: 115, Best_valid: 99.86%, Loss: 0.3616, 
***************
Run: 02, Epoch: 117, Best_epoch: 115, Best_valid: 99.86%, Loss: 0.3607, 
***************
Run: 02, Epoch: 118, Best_epoch: 115, Best_valid: 99.86%, Loss: 0.3624, 
***************
Run: 02, Epoch: 119, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3607, 
***************
Run: 02, Epoch: 120, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3609, 
***************
Run: 02, Epoch: 121, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3600, 
***************
Run: 02, Epoch: 122, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3611, 
***************
Run: 02, Epoch: 123, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3607, 
***************
Run: 02, Epoch: 124, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3609, 
***************
Run: 02, Epoch: 125, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3595, 
***************
Run: 02, Epoch: 126, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3594, 
***************
Run: 02, Epoch: 127, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3609, 
***************
Run: 02, Epoch: 128, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3604, 
***************
Run: 02, Epoch: 129, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3613, 
***************
Run: 02, Epoch: 130, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3589, 
***************
Run: 02, Epoch: 131, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3601, 
***************
Run: 02, Epoch: 132, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3605, 
***************
Run: 02, Epoch: 133, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3599, 
***************
Run: 02, Epoch: 134, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3603, 
***************
Run: 02, Epoch: 135, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3579, 
***************
Run: 02, Epoch: 136, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3622, 
***************
Run: 02, Epoch: 137, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3601, 
***************
Run: 02, Epoch: 138, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3592, 
***************
Run: 02, Epoch: 139, Best_epoch: 119, Best_valid: 99.86%, Loss: 0.3606, 
***************
Run: 02, Epoch: 140, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3595, 
***************
Run: 02, Epoch: 141, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3599, 
***************
Run: 02, Epoch: 142, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3603, 
***************
Run: 02, Epoch: 143, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3607, 
***************
Run: 02, Epoch: 144, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3605, 
***************
Run: 02, Epoch: 145, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3598, 
***************
Run: 02, Epoch: 146, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3600, 
***************
Run: 02, Epoch: 147, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3604, 
***************
Run: 02, Epoch: 148, Best_epoch: 140, Best_valid: 99.86%, Loss: 0.3612, 
***************
Run: 02, Epoch: 149, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3589, 
***************
Run: 02, Epoch: 150, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3600, 
***************
Run: 02, Epoch: 151, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3607, 
***************
Run: 02, Epoch: 152, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3603, 
***************
Run: 02, Epoch: 153, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3624, 
***************
Run: 02, Epoch: 154, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3605, 
***************
Run: 02, Epoch: 155, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3600, 
***************
Run: 02, Epoch: 156, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3599, 
***************
Run: 02, Epoch: 157, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3611, 
***************
Run: 02, Epoch: 158, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3598, 
***************
Run: 02, Epoch: 159, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3602, 
***************
Run: 02, Epoch: 160, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3605, 
***************
Run: 02, Epoch: 161, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3590, 
***************
Run: 02, Epoch: 162, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3607, 
***************
Run: 02, Epoch: 163, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3607, 
***************
Run: 02, Epoch: 164, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3584, 
***************
Run: 02, Epoch: 165, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3603, 
***************
Run: 02, Epoch: 166, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3602, 
***************
Run: 02, Epoch: 167, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3596, 
***************
Run: 02, Epoch: 168, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3593, 
***************
Run: 02, Epoch: 169, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3612, 
***************
Run: 02, Epoch: 170, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3588, 
***************
Run: 02, Epoch: 171, Best_epoch: 149, Best_valid: 99.86%, Loss: 0.3600, 
***************
Run: 02, Epoch: 172, Best_epoch: 172, Best_valid: 99.87%, Loss: 0.3604, 
***************
Run: 02, Epoch: 173, Best_epoch: 172, Best_valid: 99.87%, Loss: 0.3610, 
***************
Run: 02, Epoch: 174, Best_epoch: 172, Best_valid: 99.87%, Loss: 0.3589, 
***************
Run: 02, Epoch: 175, Best_epoch: 172, Best_valid: 99.87%, Loss: 0.3600, 
***************
Run: 02, Epoch: 176, Best_epoch: 176, Best_valid: 99.87%, Loss: 0.3584, 
***************
Run: 02, Epoch: 177, Best_epoch: 176, Best_valid: 99.87%, Loss: 0.3604, 
***************
Run: 02, Epoch: 178, Best_epoch: 176, Best_valid: 99.87%, Loss: 0.3604, 
***************
Run: 02, Epoch: 179, Best_epoch: 176, Best_valid: 99.87%, Loss: 0.3596, 
***************
Run: 02, Epoch: 180, Best_epoch: 176, Best_valid: 99.87%, Loss: 0.3588, 
***************
Run: 02, Epoch: 181, Best_epoch: 176, Best_valid: 99.87%, Loss: 0.3614, 
***************
Run: 02, Epoch: 182, Best_epoch: 176, Best_valid: 99.87%, Loss: 0.3596, 
***************
Run: 02, Epoch: 183, Best_epoch: 176, Best_valid: 99.87%, Loss: 0.3611, 
***************
Run: 02, Epoch: 184, Best_epoch: 184, Best_valid: 99.87%, Loss: 0.3604, 
***************
Run: 02, Epoch: 185, Best_epoch: 184, Best_valid: 99.87%, Loss: 0.3601, 
***************
Run: 02, Epoch: 186, Best_epoch: 186, Best_valid: 99.87%, Loss: 0.3617, 
***************
Run: 02, Epoch: 187, Best_epoch: 186, Best_valid: 99.87%, Loss: 0.3593, 
***************
Run: 02, Epoch: 188, Best_epoch: 186, Best_valid: 99.87%, Loss: 0.3599, 
***************
Run: 02, Epoch: 189, Best_epoch: 186, Best_valid: 99.87%, Loss: 0.3612, 
***************
Run: 02, Epoch: 190, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3617, 
***************
Run: 02, Epoch: 191, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3596, 
***************
Run: 02, Epoch: 192, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3607, 
***************
Run: 02, Epoch: 193, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3599, 
***************
Run: 02, Epoch: 194, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3589, 
***************
Run: 02, Epoch: 195, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3604, 
***************
Run: 02, Epoch: 196, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3604, 
***************
Run: 02, Epoch: 197, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3618, 
***************
Run: 02, Epoch: 198, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3592, 
***************
Run: 02, Epoch: 199, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3609, 
***************
Run: 02, Epoch: 200, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3602, 
***************
Run: 02, Epoch: 201, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3584, 
***************
Run: 02, Epoch: 202, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3608, 
***************
Run: 02, Epoch: 203, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3600, 
***************
Run: 02, Epoch: 204, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3598, 
***************
Run: 02, Epoch: 205, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3608, 
***************
Run: 02, Epoch: 206, Best_epoch: 190, Best_valid: 99.87%, Loss: 0.3597, 
***************
